ObjectID,vehicle_types,State,District,LOR_ab_2021,AccidentYear,AccidentMonth,AccidentHour,DayOfWeek,AccidentCategory,AccidentType,AccidentTypeDetail,LightingCondition,InvolvingBike,InvolvingCar,InvolvingPedestrian,RoadCondition,GraphicCoord1,GraphicCoord2,LongitudeWGS84,LatitudeWGS84,accident_outcome
209057,car,11,7,7400721.0,2021,1,18,2,3,1,7,2,0,1,0,1,797546.3336,5823049.369,13.38196712,52.47631662,0
209111,bike,11,1,1100310.0,2021,1,17,6,3,0,1,2,1,0,0,1,799634.0555,5828547.551,13.41756095,52.5244582,0
209138,car,11,4,4501045.0,2021,1,18,1,3,5,7,0,0,1,0,1,793917.457,5825315.053,13.33068955,52.4985924,0
209225,car,11,4,4501045.0,2021,1,14,2,3,5,3,0,0,1,0,0,793965.8567,5824962.066,13.33108895,52.49540198,0
209234,bike + car,11,4,4400834.0,2021,1,10,2,3,5,3,0,1,1,0,1,792746.9398,5823119.583,13.31156721,52.47953977,0
209240,bike + car,11,9,9200510.0,2021,2,16,3,3,5,3,0,1,1,0,0,806411.1472,5822970.435,13.51201345,52.47070838,0
209243,bike + car,11,6,6100204.0,2021,2,19,6,3,5,3,2,1,1,0,2,795396.574,5820130.494,13.34782349,52.4513178,0
209247,car,11,1,1300731.0,2021,2,19,1,3,5,3,2,0,1,0,0,797496.3851,5832915.439,13.39005775,52.56478144,0
209248,car,11,5,5200524.0,2021,2,12,2,3,1,7,0,0,1,0,0,780184.5551,5827867.351,13.13107826,52.52870297,0
209250,car,11,4,4300416.0,2021,3,22,2,2,5,3,2,0,1,0,0,791924.255,5826239.278,13.30222152,52.5079478,1
209252,car,11,5,5300736.0,2021,1,13,4,3,5,3,0,0,1,0,0,786142.4785,5829359.682,13.21995128,52.53898811,0
209253,car + pedestrian,11,1,1100308.0,2021,1,17,3,3,6,2,2,0,1,1,1,797572.1292,5828596.148,13.38730226,52.52602308,0
209254,car,11,3,3500934.0,2021,3,13,2,2,5,3,0,0,1,0,0,800677.654,5831577.962,13.43563893,52.55104589,1
209257,car,11,10,10400939.0,2021,3,18,5,3,5,3,2,0,1,0,0,813006.615,5827610.884,13.61315429,52.50855311,0
209258,car,11,4,4100101.0,2021,1,14,2,3,5,3,0,0,1,0,0,790515.5001,5829777.109,13.28461389,52.54041658,0
209259,bike + car,11,9,9501939.0,2021,2,8,6,3,1,5,1,1,1,0,1,810696.8163,5821848.968,13.57386055,52.45823785,0
209260,car,11,4,4500939.0,2021,2,18,2,3,5,2,2,0,1,0,2,792440.9697,5824104.655,13.30793894,52.48853468,0
209261,bike + car,11,1,1100309.0,2021,3,19,6,3,1,5,2,1,1,0,0,798202.5891,5828999.499,13.39692959,52.52929411,0
209262,car,11,6,6200316.0,2021,2,6,4,3,2,6,2,0,1,0,1,796020.5414,5817677.42,13.35480584,52.4289902,0
209263,car + pedestrian,11,8,8100417.0,2021,1,11,2,2,6,2,0,0,1,1,1,802546.4085,5822994.509,13.45531369,52.47307824,1
209264,bike + car,11,7,7601340.0,2021,3,14,3,3,5,2,0,1,1,0,0,796460.3402,5815899.352,13.35968001,52.41281298,0
209265,car,11,12,12500825.0,2021,1,22,7,2,0,3,2,0,1,0,0,792542.279,5835162.836,13.31916235,52.58761297,1
209266,car + pedestrian,11,8,8100419.0,2021,2,13,5,3,6,2,0,0,1,1,0,802385.4876,5824033.102,13.45389349,52.48247631,0
209267,car + pedestrian,11,1,1200522.0,2021,3,16,1,2,6,4,0,0,1,1,0,793724.5833,5827917.753,13.3301534,52.52202816,1
209269,car,11,7,7400720.0,2021,3,16,4,3,3,6,0,0,1,0,1,797186.9624,5823737.792,13.37730503,52.48268329,0
209272,car + pedestrian,11,9,9200511.0,2021,3,15,1,3,6,4,0,0,1,1,0,806758.2809,5822288.513,13.51648099,52.46440199,0
209274,bike + car,11,11,11300722.0,2021,1,7,5,3,5,3,2,1,1,0,1,804309.4241,5828168.384,13.48591607,52.51847064,0
209275,car + pedestrian,11,9,9401534.0,2021,2,18,3,3,6,2,2,0,1,1,1,811358.9558,5820172.312,13.58201142,52.4428357,0
209276,car,11,9,9200818.0,2021,1,15,6,3,2,6,0,0,1,0,1,809784.3929,5820546.994,13.55926711,52.44708776,0
209277,car + pedestrian,11,4,4501043.0,2021,3,0,2,3,6,4,2,0,1,1,0,792326.4168,5825322.174,13.30732498,52.49951083,0
209278,car,11,12,12200515.0,2021,2,17,6,3,2,6,1,0,1,0,1,790282.382,5834517.93,13.28533362,52.58304212,0
209280,car,11,5,5100315.0,2021,3,16,3,3,2,2,0,0,1,0,0,784415.8022,5829932.991,13.19505199,52.54503239,0
209282,car + pedestrian,11,4,4300416.0,2021,1,20,3,3,6,2,2,0,1,1,1,791936.7535,5826095.589,13.30227914,52.50665297,0
209283,bike + car,11,8,8200833.0,2021,1,13,2,3,1,5,0,1,1,0,1,802372.9878,5817403.923,13.44770798,52.42306505,0
209284,bike + car,11,8,8100209.0,2021,3,16,4,3,5,2,0,1,1,0,0,801810.2526,5821967.604,13.44357959,52.46428113,0
209286,car,11,4,4300622.0,2021,2,8,6,3,2,6,0,0,1,0,1,793147.5861,5826900.908,13.32077749,52.51322308,0
209287,car,11,1,1100102.0,2021,2,14,4,3,2,6,0,0,1,0,1,795253.8682,5827307.946,13.35208673,52.51573579,0
209288,car + pedestrian,11,4,4400830.0,2021,1,11,4,3,6,4,0,0,1,1,0,791197.1352,5822734.938,13.28847547,52.47692004,0
209289,car,11,4,4501045.0,2021,3,16,2,3,2,2,0,0,1,0,0,793469.7269,5824747.253,13.32361271,52.49374326,0
209290,car,11,2,2300418.0,2021,2,14,6,3,1,5,0,0,1,0,0,801104.4111,5825221.08,13.43615913,52.49383237,0
209291,bike + car,11,4,4200311.0,2021,1,15,2,3,5,2,0,1,1,0,1,790166.9872,5825424.324,13.27569218,52.50157915,0
209293,car,11,7,7200413.0,2021,2,8,5,3,2,6,0,0,1,0,0,796402.9085,5823371.292,13.36546723,52.47982411,0
209294,car,11,1,1200517.0,2021,3,19,2,3,5,2,2,0,1,0,0,793534.2359,5829127.78,13.32842421,52.53297794,0
209296,car + pedestrian,11,8,8200832.0,2021,3,9,5,3,6,4,0,0,1,1,0,801572.9972,5817392.279,13.43596848,52.42340213,0
209299,car,11,2,2300314.0,2021,3,18,1,3,5,7,2,0,1,0,0,799884.8676,5825911.568,13.41887146,52.50069291,0
209300,bike + car,11,4,4300624.0,2021,2,18,5,3,5,3,2,1,1,0,1,793280.8442,5826149.486,13.32207343,52.50641525,0
209301,bike + car,11,1,1100207.0,2021,2,10,5,2,5,3,0,1,1,0,1,798022.5414,5826590.177,13.39212494,52.50779607,1
209302,car,11,4,4501147.0,2021,1,14,6,3,2,6,0,0,1,0,0,793270.2357,5823951.133,13.31998207,52.48671356,0
209304,car,11,1,1200517.0,2021,2,18,3,3,2,6,2,0,1,0,1,793400.5348,5829557.561,13.32683819,52.53690269,0
209305,bike + pedestrian,11,5,5300841.0,2021,3,16,6,3,6,4,0,1,0,1,0,789396.6938,5829303.71,13.26775092,52.53676783,0
209306,car,11,5,5200528.0,2021,3,14,4,3,5,2,0,0,1,0,1,783904.3307,5826604.715,13.18468733,52.51545739,0
209307,bike + car,11,1,1100312.0,2021,2,13,2,3,5,3,0,1,1,0,0,799457.4638,5827067.389,13.41363352,52.51128783,0
209308,car,11,9,9200511.0,2021,3,16,6,3,2,1,0,0,1,0,0,807201.9303,5822183.509,13.52289421,52.46321168,0
209310,car + pedestrian,11,3,3200308.0,2021,1,16,2,3,6,7,1,0,1,1,0,799573.8748,5837422.673,13.4246901,52.60404187,0
209311,bike + pedestrian,11,1,1300732.0,2021,2,17,4,3,0,7,0,1,0,1,0,797213.7475,5832052.082,13.38512699,52.55719688,0
209312,car,11,8,8100207.0,2021,3,18,6,2,9,1,2,0,1,0,0,801110.0287,5823523.769,13.4347083,52.47861582,1
209313,car,11,9,9200511.0,2021,2,14,4,3,5,3,0,0,1,0,1,807853.1108,5822055.482,13.53233084,52.46169783,0
209316,car + pedestrian,11,6,6400844.0,2021,2,19,4,3,6,2,2,0,1,1,1,790148.7877,5819783.721,13.27051726,52.4510196,0
209317,car,11,1,1300730.0,2021,3,2,7,3,5,3,2,0,1,0,0,796155.8054,5832265.798,13.36975812,52.55968899,0
209318,bike + car,11,9,9301025.0,2021,3,17,5,3,1,1,0,1,1,0,1,810725.6271,5815558.791,13.56843887,52.40185096,0
209321,car,11,11,11300617.0,2021,2,22,2,2,5,2,2,0,1,0,0,803070.1284,5829533.16,13.4689515,52.53139298,1
209323,bike + pedestrian,11,2,2400521.0,2021,1,9,3,3,6,4,0,1,0,1,0,800826.1309,5828073.287,13.43464991,52.51955088,0
209324,bike + car,11,11,11300617.0,2021,2,17,3,3,5,3,2,1,1,0,1,802942.5965,5829203.477,13.46677677,52.52850899,0
209327,car,11,4,4200308.0,2021,2,23,1,3,2,6,2,0,1,0,1,788249.2906,5827804.86,13.24958113,52.52393816,0
209328,car,11,2,2300316.0,2021,3,10,4,3,2,6,0,0,1,0,0,800907.2584,5826424.508,13.43435121,52.50472774,0
209332,car + pedestrian,11,5,5200629.0,2021,1,13,3,2,6,2,0,0,1,1,2,784356.0094,5828104.465,13.1926079,52.52866896,1
209334,car,11,6,6400844.0,2021,3,11,4,3,5,3,0,0,1,0,0,792707.8599,5821743.198,13.30978556,52.46722173,0
209336,bike + car,11,9,9501838.0,2021,2,16,5,2,5,3,1,1,1,0,0,822194.1325,5819275.445,13.74001688,52.42852475,1
209337,car,11,2,2100101.0,2021,2,10,2,3,0,7,0,0,1,0,2,797819.692,5825893.988,13.38852223,52.50166635,0
209338,car + pedestrian,11,2,2300315.0,2021,1,10,3,3,6,2,0,0,1,1,1,800787.8474,5825815.362,13.432047,52.49933363,0
209339,bike + car,11,1,1401043.0,2021,3,16,2,3,5,3,0,1,1,0,0,795846.415,5831130.538,13.36419575,52.54968068,0
209340,bike + car,11,6,6200423.0,2021,2,14,6,3,3,6,0,1,1,0,0,794172.9268,5815151.764,13.3254894,52.40734512,0
209341,car,11,12,12200309.0,2021,1,10,3,3,5,3,0,0,1,0,1,792764.8637,5832768.001,13.32032365,52.56602474,0
209342,car + pedestrian,11,11,11100205.0,2021,1,17,2,3,6,4,2,0,1,1,1,805810.0038,5833785.739,13.51313326,52.56797547,0
209343,bike + pedestrian,11,2,2500832.0,2021,1,17,6,3,6,4,2,1,0,1,0,803151.8596,5826876.085,13.46773135,52.50753269,0
209344,bike + car,11,2,2100104.0,2021,2,15,1,3,5,3,0,1,1,0,0,799282.4992,5826219.381,13.41030067,52.50378271,0
209345,bike + car,11,3,3200308.0,2021,3,15,2,3,5,2,0,1,1,0,1,799696.0289,5837333.227,13.42640747,52.60317282,0
209346,bike + car,11,11,11400930.0,2021,3,16,6,3,5,2,1,1,1,0,0,806029.2174,5826603.799,13.50974437,52.50348603,0
209347,bike + car,11,3,3100103.0,2021,1,14,5,3,5,7,0,1,1,0,0,804810.0787,5840646.304,13.50474158,52.63002257,0
209349,car,11,8,8100521.0,2021,3,16,6,3,2,6,0,0,1,0,0,802870.9076,5821930.538,13.4591108,52.46336204,0
209350,bike + car,11,1,1100308.0,2021,2,19,5,3,5,2,2,1,1,0,1,797542.6441,5828718.717,13.38697861,52.52713785,0
209351,bike,11,5,5100104.0,2021,2,21,3,3,0,7,2,1,0,0,1,785205.3093,5831802.689,13.20826918,52.56138311,0
209352,car,11,8,8200727.0,2021,1,9,7,3,1,5,0,0,1,0,1,801338.5003,5819439.844,13.43437571,52.44188439,0
209353,bike + car,11,1,1100310.0,2021,3,7,3,3,2,2,0,1,1,0,0,798528.335,5828078.634,13.40089058,52.52086154,0
209354,car,11,1,1100310.0,2021,2,18,3,3,5,2,2,0,1,0,1,799238.9633,5828468.117,13.41168334,52.52396318,0
209356,car + pedestrian,11,3,3300411.0,2021,3,8,4,3,6,4,0,0,1,1,1,803868.166,5839176.144,13.48951661,52.61737418,0
209357,car,11,6,6100209.0,2021,2,15,2,3,2,2,0,0,1,0,0,794769.1185,5820994.868,13.33938007,52.45940515,0
209358,bike + car,11,2,2400521.0,2021,3,8,5,3,5,2,0,1,1,0,0,800682.8882,5828487.432,13.43291953,52.52334196,0
209359,car + pedestrian,11,11,11300722.0,2021,1,6,5,2,6,4,2,0,1,1,1,804293.5443,5828442.64,13.48593363,52.52093755,1
209360,bike + car,11,1,1100207.0,2021,1,19,3,2,5,3,2,1,1,0,1,797983.8751,5826889.512,13.39182489,52.51050036,1
209361,car,11,9,9200715.0,2021,2,15,3,3,5,2,0,0,1,0,1,807223.6345,5818286.459,13.51962929,52.42827306,0
209362,bike + car,11,4,4500938.0,2021,3,19,4,3,5,5,2,1,1,0,0,791495.8461,5824900.426,13.29475513,52.49617419,0
209364,bike + car,11,9,9300920.0,2021,3,15,2,3,2,6,0,1,1,0,0,808521.7884,5817331.893,13.53778151,52.4189877,0
209366,car,11,8,8200624.0,2021,1,15,4,3,5,3,0,0,1,0,0,801183.529,5820607.313,13.43315515,52.4524342,0
209370,car,11,1,1100102.0,2021,1,14,4,3,2,6,0,0,1,0,1,795044.9654,5827224.672,13.34894327,52.51510235,0
209371,car + pedestrian,11,2,2500832.0,2021,1,14,3,3,6,4,0,0,1,1,1,803066.453,5826969.182,13.46656157,52.50841455,0
209374,car,11,1,1200517.0,2021,1,13,1,3,2,6,0,0,1,0,0,793865.3481,5830045.811,13.33410341,52.54102913,0
209375,car,11,7,7300619.0,2021,3,15,5,3,5,3,0,0,1,0,0,795992.9886,5822770.335,13.35891546,52.47465935,0
209376,bike + car,11,11,11100102.0,2021,3,7,5,3,5,2,0,1,1,0,0,808265.6068,5834028.399,13.54947476,52.56876523,0
209377,bike + car,11,7,7501030.0,2021,1,22,4,3,1,5,2,1,1,0,0,797772.8985,5819924.579,13.38250542,52.44818277,0
209378,car,11,2,2400623.0,2021,2,14,7,3,2,7,0,0,1,0,1,800320.0825,5827624.179,13.42680877,52.5158043,0
209379,car + pedestrian,11,5,5200631.0,2021,2,14,2,3,6,4,0,0,1,1,2,784756.3897,5827316.794,13.19781947,52.52139768,0
209380,bike,11,7,7400928.0,2021,3,13,5,3,7,7,0,1,0,0,1,800202.7065,5821536.331,13.41960032,52.46130098,0
209381,car + pedestrian,11,6,6200312.0,2021,1,7,3,3,6,2,2,0,1,1,1,794389.2917,5819078.428,13.33211671,52.44242987,0
209382,bike + car,11,7,7200409.0,2021,2,12,7,3,1,5,0,1,1,0,1,795685.3775,5824073.732,13.35555558,52.48650992,0
209383,car,11,1,1300836.0,2021,2,15,6,3,1,5,0,0,1,0,1,796354.6662,5830762.343,13.37134098,52.54610394,0
209384,bike + car,11,3,3701555.0,2021,3,18,4,3,5,3,2,1,1,0,0,799533.4963,5830089.503,13.41747256,52.53833462,0
209385,car,11,4,4500939.0,2021,3,20,3,2,5,3,2,0,1,0,0,792337.4519,5824069.948,13.30638825,52.48827898,1
209386,car + pedestrian,11,11,11401136.0,2021,2,9,2,3,6,2,0,0,1,1,0,806017.4071,5826406.179,13.50938931,52.50172152,0
209388,car + pedestrian,11,2,2100106.0,2021,1,21,2,2,6,4,2,0,1,1,1,799886.6708,5825728.45,13.41873306,52.49905056,1
209389,car + pedestrian,11,1,1300733.0,2021,1,14,1,3,6,2,0,0,1,1,0,797374.9011,5831200.614,13.38673441,52.54947657,0
209390,bike + car,11,7,7601340.0,2021,3,8,4,3,5,2,0,1,1,0,0,796133.3132,5815933.395,13.35491602,52.41329517,0
209394,bike + car,11,4,4300412.0,2021,1,15,3,3,5,2,0,1,1,0,0,790889.1515,5827397.988,13.28802613,52.51888855,0
209395,car,11,7,7200307.0,2021,3,19,1,3,5,2,2,0,1,0,0,794958.3109,5824308.266,13.34508668,52.48900565,0
209396,bike + car,11,2,2100102.0,2021,2,3,6,3,5,3,2,1,1,0,1,798330.424,5825545.883,13.39571225,52.49826705,0
209397,car,11,1,1100102.0,2021,1,19,3,3,2,6,2,0,1,0,0,795782.6922,5826685.665,13.35930409,52.50987105,0
209398,car,11,8,8100209.0,2021,1,15,3,3,2,6,0,0,1,0,1,801824.6545,5821947.835,13.44377305,52.46409598,0
209401,bike + pedestrian,11,5,5100103.0,2021,3,17,2,3,6,7,0,1,0,1,0,785634.2725,5832064.988,13.21480583,52.56350995,0
209402,car,11,7,7200409.0,2021,3,16,7,3,0,5,0,0,1,0,1,795308.4323,5824397.697,13.3503075,52.48961806,0
209404,bike,11,2,2500830.0,2021,1,0,1,3,0,1,2,1,0,0,1,802395.7084,5827438.729,13.45713535,52.51299529,0
209406,car + pedestrian,11,1,1300836.0,2021,3,17,7,3,6,2,0,0,1,1,0,796795.4014,5831268.116,13.37827339,52.55039769,0
209407,car,11,11,11400931.0,2021,2,7,5,3,5,2,0,0,1,0,1,805561.5075,5827263.926,13.50348107,52.50966446,0
209408,car + pedestrian,11,7,7601544.0,2021,1,5,5,3,6,2,2,0,1,1,1,799762.7403,5813974.749,13.40636682,52.39376302,0
209409,car + pedestrian,11,6,6300633.0,2021,3,15,3,2,6,2,0,0,1,1,0,793263.4389,5819085.123,13.31560611,52.44309485,1
209411,bike + car,11,2,2200207.0,2021,3,9,6,3,5,2,0,1,1,0,1,797090.6595,5824706.913,13.37675493,52.49142288,0
209412,bike + car,11,5,5200528.0,2021,3,16,4,3,5,3,0,1,1,0,1,783659.7199,5825366.199,13.18003668,52.50447984,0
209413,car,11,6,6400840.0,2021,2,13,3,3,1,7,0,0,1,0,0,789316.4158,5819200.872,13.25779807,52.44623529,0
209414,car,11,4,4200311.0,2021,3,14,6,3,3,6,0,0,1,0,0,790414.9899,5827158.265,13.28084841,52.51699214,0
209415,car,11,8,8200833.0,2021,1,10,5,3,3,6,0,0,1,0,1,801810.0966,5817486.069,13.43952934,52.42411208,0
209416,bike + pedestrian,11,1,1100313.0,2021,1,16,4,3,6,4,1,1,0,1,1,799662.1615,5827043.883,13.41661961,52.51096473,0
209418,bike + car,11,12,12400721.0,2021,2,14,3,2,3,6,0,1,1,0,1,790545.9493,5840516.807,13.29448032,52.63668011,1
209419,bike + car,11,11,11400931.0,2021,3,14,4,3,5,2,0,1,1,0,0,806444.6849,5826869.493,13.51609072,52.50563408,0
209421,bike + pedestrian,11,1,1200623.0,2021,3,18,2,3,0,4,2,1,0,1,0,794989.1328,5828898.447,13.34960743,52.53013669,0
209422,car,11,8,8200730.0,2021,2,20,2,3,1,5,2,0,1,0,2,802448.1968,5818958.007,13.45021616,52.43695301,0
209423,bike + car,11,1,1100310.0,2021,1,8,5,3,5,3,1,1,1,0,1,799525.5107,5827559.66,13.4150763,52.51566293,0
209425,bike + car,11,8,8401246.0,2021,2,13,1,2,5,2,0,1,1,0,0,805810.7417,5816833.2,13.49758532,52.41603963,1
209426,car,11,5,5300737.0,2021,1,7,4,3,2,2,2,0,1,0,1,786952.437,5829594.836,13.23206406,52.54067049,0
209428,car,11,8,8100415.0,2021,3,11,1,3,2,6,0,0,1,0,1,801669.2189,5823746.089,13.44311824,52.48029993,0
209429,car,11,12,12500926.0,2021,1,12,6,3,5,7,0,0,1,0,0,792960.8905,5835533.57,13.32565153,52.5907111,0
209430,car,11,11,11200410.0,2021,3,15,5,3,2,6,0,0,1,0,0,804993.628,5833017.619,13.50041958,52.56154929,0
209431,bike + car,11,7,7100102.0,2021,1,8,3,3,5,2,0,1,1,0,1,795015.1511,5825657.233,13.34711602,52.50106751,0
209433,car,11,6,6300524.0,2021,2,16,4,3,2,6,0,0,1,0,2,787608.8726,5817000.642,13.23085005,52.42740949,0
209434,car + pedestrian,11,4,4501153.0,2021,3,14,6,3,6,2,0,0,1,1,0,793930.4444,5823431.91,13.32921923,52.48170392,0
209435,car,11,4,4500936.0,2021,2,10,4,3,5,2,0,0,1,0,1,792089.4425,5825772.192,13.3042387,52.50367206,0
209436,car,11,7,7601339.0,2021,1,11,2,3,5,3,0,0,1,0,1,795613.2326,5815766.278,13.34714409,52.41207816,0
209437,car,11,4,4501043.0,2021,3,14,3,3,5,2,0,0,1,0,0,792926.2073,5824391.464,13.31531707,52.49084569,0
209438,car + pedestrian,11,8,8300934.0,2021,1,18,2,3,6,2,2,0,1,1,1,803170.0514,5818441.369,13.46033412,52.43192273,0
209439,car,11,7,7601546.0,2021,2,18,3,3,8,1,2,0,1,0,1,798609.8672,5814279.572,13.38974586,52.3971251,0
209440,car,11,8,8200623.0,2021,3,12,1,2,2,6,0,0,1,0,0,801487.5423,5820853.912,13.43783801,52.45447696,1
209442,bike + car,11,12,12500825.0,2021,3,15,4,3,5,3,0,1,1,0,1,791419.1955,5834293.731,13.30186752,52.58042452,0
209443,bike + car,11,11,11401137.0,2021,1,14,5,2,5,3,0,1,1,0,0,807019.2811,5825790.736,13.52353545,52.49564307,1
209444,car,11,3,3100101.0,2021,2,11,5,3,5,2,0,0,1,0,0,803718.8255,5842300.318,13.49018872,52.64545774,0
209445,bike + car,11,1,1100206.0,2021,3,19,7,3,0,6,2,1,1,0,0,798214.9232,5827832.953,13.39606482,52.51883082,0
209447,car + pedestrian,11,1,1100207.0,2021,1,17,5,2,6,4,2,0,1,1,1,798842.8031,5827283.586,13.40479744,52.51356282,1
209448,car + pedestrian,11,3,3300516.0,2021,1,6,2,3,6,4,2,0,1,1,0,800154.8412,5833852.163,13.43000844,52.57171841,0
209450,car,11,2,2500833.0,2021,2,18,4,3,5,3,2,0,1,0,2,802057.547,5827162.652,13.45191684,52.51070817,0
209452,car,11,1,1300733.0,2021,2,18,4,3,2,6,2,0,1,0,1,797064.2106,5831460.163,13.38239804,52.55197264,0
209453,car + pedestrian,11,11,11100203.0,2021,1,11,7,3,6,4,0,0,1,1,0,806685.0326,5834004.918,13.5262058,52.56944753,0
209454,car,11,5,5200632.0,2021,1,18,1,3,5,2,2,0,1,0,1,785641.7207,5828031.792,13.21144674,52.52734519,0
209455,car,11,6,6200422.0,2021,2,12,7,2,4,6,0,0,1,0,0,794188.6108,5816823.464,13.32718866,52.42232295,1
209458,car,11,3,3100101.0,2021,3,14,6,3,2,6,0,0,1,0,0,802777.4804,5841683.787,13.47575289,52.64045789,0
209459,car + pedestrian,11,9,9501940.0,2021,3,16,4,2,6,4,0,0,1,1,1,811429.0214,5821578.199,13.58434959,52.45539465,1
209461,bike + car,11,11,10100205.0,2021,2,14,5,3,5,3,0,1,1,0,0,807663.522,5833599.355,13.54022147,52.5652608,0
209463,car,11,3,3400829.0,2021,2,11,3,2,5,3,0,0,1,0,1,799657.4444,5832809.522,13.42174927,52.56264696,1
209466,car + pedestrian,11,12,12400721.0,2021,2,5,4,3,6,4,2,0,1,1,1,790210.44,5840080.269,13.28915293,52.63294606,0
209468,car,11,4,4300622.0,2021,3,11,2,3,2,6,0,0,1,0,0,793109.9161,5826938.434,13.32025703,52.51357973,0
209469,car,11,8,8100208.0,2021,2,18,3,3,5,3,2,0,1,0,0,801360.9668,5822930.767,13.43785621,52.47316219,0
209470,car + pedestrian,11,2,2100102.0,2021,1,7,5,3,6,2,1,0,1,1,1,798094.827,5826212.336,13.39284853,52.50436971,0
209471,bike + car,11,1,1100311.0,2021,1,16,4,3,5,2,1,1,1,0,0,799581.6859,5828045.312,13.41633898,52.5199852,0
209472,car,11,6,6200421.0,2021,2,18,6,3,5,3,2,0,1,0,1,793132.1829,5817598.877,13.31237719,52.42984132,0
209473,car,11,3,3200205.0,2021,1,3,1,3,9,1,2,0,1,0,2,797168.075,5835657.435,13.38768625,52.58953922,0
209477,car,11,2,2100106.0,2021,2,12,6,3,2,6,0,0,1,0,1,799981.9793,5825438.287,13.41987153,52.49639732,0
209478,bike + pedestrian,11,1,1401046.0,2021,1,15,4,3,6,4,0,1,0,1,0,794927.2694,5829890.183,13.34957816,52.53906031,0
209480,bike + car,11,1,1401049.0,2021,2,6,2,3,5,7,2,1,1,0,0,796350.1661,5831860.917,13.37225532,52.55595393,0
209481,car,11,5,5400943.0,2021,1,0,4,2,9,1,2,0,1,0,2,779667.587,5821367.567,13.11801888,52.47068534,1
209482,bike + pedestrian,11,1,1100205.0,2021,1,18,2,3,6,7,2,1,0,1,0,797045.9985,5826572.611,13.37776313,52.5081712,0
209483,car + pedestrian,11,2,2200209.0,2021,3,18,2,2,6,4,1,0,1,1,0,797279.9061,5824517.997,13.37936554,52.48962641,1
209484,bike + car,11,3,3601142.0,2021,2,7,6,3,5,2,0,1,1,0,0,799178.6275,5831110.501,13.41317541,52.54768123,0
209485,car,11,5,5200528.0,2021,3,11,7,2,2,6,0,0,1,0,1,783110.4013,5826827.455,13.17320831,52.51786726,1
209487,car,11,10,10100313.0,2021,1,1,1,3,9,1,2,0,1,0,1,808377.9333,5831035.342,13.5483465,52.54187857,0
209489,car,11,1,1400938.0,2021,3,1,6,3,8,1,2,0,1,0,1,793710.1931,5830572.761,13.33228813,52.54583658,0
209491,bike + car,11,1,1200522.0,2021,1,17,6,2,5,2,2,1,1,0,1,793984.1336,5828213.923,13.33422966,52.52454328,1
209492,bike + car,11,2,2400521.0,2021,3,5,3,3,5,2,2,1,1,0,0,800939.3721,5828520.227,13.43671819,52.5234944,0
209494,bike + car,11,2,2200213.0,2021,3,18,1,3,3,6,1,1,1,0,0,800053.9115,5824928.625,13.42046892,52.49178946,0
209496,car,11,3,3400620.0,2021,3,6,4,3,5,2,0,0,1,0,0,796762.127,5834005.493,13.38023233,52.5749532,0
209497,car,11,4,4501150.0,2021,1,18,7,3,2,6,2,0,1,0,1,793429.771,5823929.006,13.32230534,52.48642948,0
209498,bike + car,11,1,1100310.0,2021,2,8,3,3,5,2,0,1,1,0,0,799110.5655,5828465.99,13.40979455,52.52401456,0
209500,car + pedestrian,11,5,5100211.0,2021,1,10,5,3,6,2,0,0,1,1,0,783238.7748,5830269.909,13.17802879,52.54866649,0
209501,car,11,11,3500936.0,2021,2,10,7,3,2,1,0,0,1,0,2,802856.4597,5831193.58,13.46732461,52.54639375,0
209503,bike,11,1,1200520.0,2021,1,22,3,3,0,1,2,1,0,0,1,794539.3991,5829205.079,13.34326853,52.53312863,0
209505,car + pedestrian,11,7,7501029.0,2021,2,14,1,3,6,4,0,0,1,1,1,797665.5012,5819360.079,13.38042686,52.44318108,0
209506,car + pedestrian,11,1,1300733.0,2021,3,18,3,2,6,4,2,0,1,1,0,797322.7944,5831227.627,13.38599239,52.54974715,1
209507,bike + car,11,4,4501153.0,2021,3,14,2,2,2,2,0,1,1,0,1,794199.2575,5823112.306,13.3328842,52.47869407,1
209509,bike,11,10,10100102.0,2021,1,19,3,2,0,1,2,1,0,0,2,809702.2846,5834119.263,13.57068933,52.56876409,1
209511,car + pedestrian,11,2,2100102.0,2021,2,19,6,3,6,4,2,0,1,1,2,798242.5542,5826120.407,13.3949362,52.50346495,0
209512,car,11,8,8200623.0,2021,1,16,6,3,0,6,1,0,1,0,0,801609.1943,5820670.287,13.43945703,52.45276397,0
209513,car,11,5,5100210.0,2021,3,16,4,3,5,3,0,0,1,0,0,783824.0827,5830142.388,13.1865286,52.54721847,0
209514,car,11,3,3601450.0,2021,1,20,2,3,2,6,2,0,1,0,0,802034.36,5829632.433,13.45381891,52.53285765,0
209515,car,11,1,1100311.0,2021,2,16,5,3,2,6,0,0,1,0,0,799982.9352,5828516.011,13.42265946,52.52398366,0
209516,car,11,8,8401139.0,2021,2,10,3,3,5,2,0,0,1,0,2,803570.1655,5818642.711,13.46638412,52.43350548,0
209517,car + pedestrian,11,4,4300619.0,2021,2,17,3,3,6,2,2,0,1,1,1,792979.0346,5827553.064,13.31887511,52.51915997,0
209518,car,11,9,9401432.0,2021,1,18,5,3,2,6,2,0,1,0,1,812133.2135,5820708.759,13.59386693,52.44720164,0
