name,code,codeEu,address,lat,lng,date,value,pollutant
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-11,35.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-11,35.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-11,36.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-11,37.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-11,37.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,37.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,37.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,38.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,38.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,38.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,38.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,38.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,38.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,38.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,38.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,37.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,37.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,37.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,36.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,36.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,36.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,36.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,35.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,35.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,35.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,35.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,35.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,34.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-10,34.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,34.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,33.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,33.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,32.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,32.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,32.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,31.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,31.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,31.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,31.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,31.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,31.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,30.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,30.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,30.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,29.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,29.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,28.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,28.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,27.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,27.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,27.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,26.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-09,26.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,26.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,26.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,26.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,24.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-08,24.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,24.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,24.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,24.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,23.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,24.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,24.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,24.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,23.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,23.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,22.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,22.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,21.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,21.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,21.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,21.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,21.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,21.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,22.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,22.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,23.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,23.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,23.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,24.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-07,24.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,24.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,26.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,26.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,27.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,27.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,28.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,28.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,29.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,29.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,30.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,30.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,31.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,31.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,31.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,31.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,30.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,30.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,30.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,30.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,29.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,29.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-06,29.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,28.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,28.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,27.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,26.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,25.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,24.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,24.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,23.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,22.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,22.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,21.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,20.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,20.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,19.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,19.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,18.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,18.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,17.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,17.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,16.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,16.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,15.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,15.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-05,15.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,15.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,14.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,14.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,14.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,14.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,14.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,14.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,14.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,14.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,13.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,13.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,13.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,12.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,12.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,12.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,12.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,11.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,11.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,11.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,11.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,10.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,10.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,10.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-04,10.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,10.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,10.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,9.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,9.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,9.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,9.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,9.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,8.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,8.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,8.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,8.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,8.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,7.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,7.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,7.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,7.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,7.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,6.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,6.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,6.0,pm10
077 Buch,mc077,DEBE051,"13125 Berlin, Hobrechtsfelder Chaussee 110-113",52.64410000,13.48330000,2021-12-03,6.0,pm10
